Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance(%),Midterm_Score,Final_score,Assignment_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Grade,Study_Hour_Per_Week,ExtraCircular_Activities,Internet_Access,Parent_Education,Family_Income,Stress(1 - 10)
S3749,MNFMP,TNFUB,mnfmp182@outlook.com,Other,19,IT,65.71,33,39,7.79,5.15,7,18,109.94,B,9,Yes,No,Post-Graduate,Low,5
S3750,NCZJX,KENBC,nczjx517@yahoo.com,Other,19,CSE,60.36,28,39,7.88,5.83,6,17,103.71,B,8,No,No,None,Low,6
S3751,QVRMF,MFTZK,qvrmf106@yahoo.com,Other,24,CSE,88.61,29,49,5.06,7.4,10,17,117.46,B,17,No,Yes,Primary,Medium,4
S3752,TCHHU,NBBAG,tchhu97@yahoo.com,Male,22,AI/ML,81.38,22,44,8.92,5.55,8,13,101.47,B,13,Yes,No,Primary,High,10
S3753,PXANO,OPOFU,pxano268@yahoo.com,Other,22,BBA,96.41,29,45,8.48,7.17,7,12,108.65,B,13,Yes,Yes,Secondary,High,10
S3754,LSHMU,GQAYI,lshmu317@gmail.com,Male,19,AI/ML,87.63,27,36,5.95,7.52,10,19,105.47,B,20,Yes,Yes,None,Medium,8
S3755,IJEWD,HISBQ,ijewd428@gmail.com,Female,18,BBA,79.91,20,43,6.27,6.76,5,20,101.03,B,3,No,No,Primary,Low,2
S3756,RZAEY,ZPVAA,rzaey327@edu.in,Female,21,ME,87.55,23,38,9.84,9.78,7,10,97.61,C,16,No,Yes,None,Low,8
S3757,HAGNS,YZSEH,hagns696@yahoo.com,Other,18,MBA,80.26,38,49,7.42,9.5,10,12,125.92,A,7,No,Yes,Primary,Low,9
S3758,XQNFF,EMWZX,xqnff408@outlook.com,Female,18,ME,73.32,22,31,5.99,8.24,9,18,94.23,C,10,No,No,Secondary,Low,10
S3759,UQXNR,GDXOF,uqxnr172@outlook.com,Other,22,IT,73.98,39,36,8.88,5.08,6,15,109.95,B,2,Yes,Yes,Post-Graduate,High,1
S3760,CRMVY,SUFOY,crmvy749@edu.in,Male,19,MBA,66.35,21,31,9.67,5.44,7,13,87.11,C,7,Yes,No,Primary,High,5
S3761,WFQKM,YZNQT,wfqkm157@yahoo.com,Other,25,ME,73.51,30,31,6.87,9.4,8,16,101.27,B,4,No,No,Secondary,Medium,5
S3762,GPGEW,UTIHL,gpgew244@yahoo.com,Other,25,AI/ML,89.31,29,31,5.29,7.48,5,14,91.77,C,2,Yes,No,Primary,Low,2
S3763,ZTIJT,LBNYK,ztijt669@outlook.com,Male,24,CSE,66.72,22,42,5.75,9.27,10,19,108.02,B,4,No,No,Post-Graduate,Medium,3
S3764,LHSKB,LBAXG,lhskb734@yahoo.com,Other,18,AI/ML,64.74,27,32,5.93,6.16,9,11,91.08,C,10,Yes,No,Secondary,Medium,7
S3765,JQFNV,DDOCT,jqfnv760@yahoo.com,Male,21,BBA,72.1,31,30,6.46,6.53,9,11,93.99,C,10,Yes,Yes,Graduate,High,1
S3766,DHHKE,MGAIR,dhhke309@yahoo.com,Male,23,CSE,71.96,33,43,6.75,6.47,9,13,111.23,B,2,Yes,Yes,Secondary,Low,8
S3767,PWDRF,ZMWGZ,pwdrf334@gmail.com,Other,24,ME,91.07,34,32,9.07,6.88,5,14,100.95,B,3,Yes,No,Post-Graduate,Low,1
S3768,EBNQO,NBRDZ,ebnqo968@gmail.com,Male,20,ECE,84.05,36,40,7.57,8.95,7,15,114.51,B,15,Yes,Yes,None,High,1
S3769,AGXMC,VWVDT,agxmc556@yahoo.com,Other,21,CSE,80.9,29,39,7.62,8.78,7,16,107.4,B,4,No,No,Graduate,Medium,7
S3770,UZWDL,QXPTQ,uzwdl112@outlook.com,Male,18,CSE,99.24,22,44,9.39,6.73,8,14,104.12,B,5,No,No,Secondary,Medium,9
S3771,RUZRF,BAULJ,ruzrf309@yahoo.com,Male,19,CE,67.9,26,45,9.47,9.3,6,19,114.77,B,11,Yes,No,None,Low,3
S3772,VSZRP,WCAXS,vszrp386@gmail.com,Female,25,CSE,75.31,28,45,9.71,8.3,5,14,110.01,B,1,Yes,Yes,Post-Graduate,Low,5
S3773,YVEJN,ITDXR,yvejn746@edu.in,Male,19,IT,63.52,33,39,8.97,5.59,5,17,108.56,B,15,No,No,Primary,Medium,6
S3774,RRXCO,VUZIS,rrxco929@gmail.com,Female,25,IT,63.74,40,35,6.21,5.9,7,13,107.11,B,16,No,Yes,Secondary,Low,7
S3775,HLBET,TYLIX,hlbet415@edu.in,Male,18,CSE,92.76,23,44,6.62,8.02,10,14,105.64,B,2,Yes,Yes,Post-Graduate,Low,9
S3776,HURXL,SQTZI,hurxl909@edu.in,Male,22,ECE,62.57,29,32,7.2,6.87,8,10,93.08,C,9,Yes,Yes,Secondary,High,10
S3777,GEHKN,PLANA,gehkn438@yahoo.com,Male,24,ME,73.7,21,41,5.34,6.33,8,20,101.67,B,4,Yes,Yes,None,Medium,7
S3778,RHPZV,VOGQN,rhpzv80@edu.in,Male,21,AI/ML,74.08,29,37,5.54,8.99,10,18,108.53,B,12,Yes,Yes,Secondary,High,6
S3779,AVWKS,EPYBF,avwks345@gmail.com,Female,25,CSE,98.86,35,47,9.7,8.78,10,19,129.48,A,19,Yes,No,Post-Graduate,Low,2
S3780,OREKL,PHVVK,orekl978@edu.in,Male,23,MBA,74.14,40,31,9.14,5.52,10,14,109.66,B,11,Yes,Yes,Primary,Medium,3
S3781,AHMLG,MLYNG,ahmlg358@outlook.com,Female,18,MBA,82.54,25,32,8.74,9.24,10,15,99.97,C,12,No,Yes,Primary,Medium,9
S3782,PMBYA,BQKDG,pmbya325@gmail.com,Female,24,ECE,91.86,20,43,7.78,9.73,7,18,105.51,B,2,No,Yes,Post-Graduate,High,3
S3783,CJREA,JHPUH,cjrea519@yahoo.com,Female,24,CSE,60.69,34,33,8.36,7.06,9,10,101.42,B,10,Yes,Yes,Graduate,Low,10
S3784,HAXUM,TQPAD,haxum805@outlook.com,Male,25,CE,97.79,40,46,8.85,5.93,8,20,128.77,A,7,No,No,Graduate,High,2
S3785,TLWIR,AZRHS,tlwir626@yahoo.com,Female,23,IT,77.46,37,39,7.07,7.59,7,11,108.66,B,5,Yes,Yes,None,High,6
S3786,GRRLG,ZNAHT,grrlg457@yahoo.com,Male,18,ECE,77.05,25,32,7.57,7.82,7,13,92.39,C,19,No,Yes,Primary,Low,3
S3787,YEXXB,WVKHG,yexxb242@yahoo.com,Male,25,ECE,99.16,39,32,9.57,8.24,6,11,105.81,B,20,No,No,Post-Graduate,Medium,5
S3788,KAZYP,GCWMJ,kazyp576@edu.in,Female,21,MBA,79.4,35,38,8.74,6.44,6,12,106.19,B,19,No,Yes,Primary,Medium,5
S3789,ZAKAO,QMKNX,zakao897@gmail.com,Other,19,CSE,94.73,32,47,7.46,5.18,9,13,113.64,B,7,No,Yes,Secondary,Low,6
S3790,HXJNJ,JEOSJ,hxjnj188@edu.in,Male,22,CSE,82.08,21,33,6.89,5.68,10,11,87.57,C,8,Yes,No,Graduate,High,2
S3791,LPZDG,NJGXG,lpzdg97@edu.in,Male,24,BBA,85.76,21,34,5.41,5.02,6,18,89.43,C,13,No,No,Graduate,Low,9
S3792,ACBAZ,DDYIN,acbaz187@gmail.com,Male,18,AI/ML,81.76,37,45,7.62,9.27,10,10,118.88,B,5,Yes,No,Post-Graduate,Low,8
S3793,SNQHH,DEKSP,snqhh155@outlook.com,Female,25,ECE,88.76,25,45,8.93,8.25,6,17,110.18,B,12,Yes,Yes,None,High,10
S3794,DLRHE,IZFAC,dlrhe300@gmail.com,Male,19,MBA,99.43,20,34,5.62,6.23,5,13,83.85,C,10,Yes,Yes,Primary,Medium,7
S3795,NDNDH,ZYNCV,ndndh845@yahoo.com,Male,25,CSE,99.51,34,35,9.71,5.22,6,17,106.93,B,8,No,Yes,Graduate,Low,9
S3796,TLCIH,RBCSO,tlcih93@yahoo.com,Male,21,ECE,66.42,22,44,7.65,7.08,5,12,97.73,C,10,Yes,Yes,Secondary,Medium,8
S3797,VMFPG,VYARE,vmfpg486@yahoo.com,Male,20,ECE,74.45,26,42,9.26,9.91,8,16,111.16,B,10,No,No,Post-Graduate,Low,5
S3798,PNFOF,BCFWD,pnfof609@yahoo.com,Other,25,CSE,80.13,38,45,7.32,9.49,6,20,125.81,A,15,No,No,Post-Graduate,Medium,10
S3799,KYSUE,JFOQA,kysue995@gmail.com,Female,20,AI/ML,96.78,36,37,9.26,7.72,8,17,114.99,B,4,No,No,Primary,High,1
S3800,ULPNX,WLXOT,ulpnx903@edu.in,Male,24,MBA,73.47,38,43,9.45,8.53,7,14,119.98,B,13,Yes,Yes,Primary,High,3
S3801,FFAZD,SYWIL,ffazd440@yahoo.com,Male,23,IT,70.47,38,33,7.5,9.16,7,17,111.66,B,18,Yes,No,Secondary,Medium,7
S3802,BKJXD,DBQMV,bkjxd167@gmail.com,Other,19,ECE,90.04,35,32,6.45,7.65,8,19,108.1,B,11,No,Yes,Secondary,High,7
S3803,JECJK,FFPGN,jecjk728@gmail.com,Male,20,ME,71.08,29,39,8.28,6.54,5,12,99.82,C,8,Yes,Yes,Post-Graduate,High,7
S3804,RLHSL,WVSEK,rlhsl234@gmail.com,Male,20,AI/ML,63.64,39,47,9.52,7.91,10,18,131.42,A,7,No,Yes,Graduate,Low,6
S3805,NUCSI,NIXYU,nucsi888@yahoo.com,Other,20,BBA,78.01,34,34,8.81,9.96,9,18,113.77,B,10,Yes,No,None,Medium,5
S3806,NLLKJ,LYNGI,nllkj190@gmail.com,Male,24,CSE,61.69,31,35,5.24,7.56,9,18,105.8,B,6,No,No,Secondary,Low,7
S3807,XOSXZ,VKGVI,xosxz620@edu.in,Female,24,AI/ML,75.24,24,40,9.76,9.08,8,10,100.84,B,1,No,No,Graduate,High,4
S3808,GDRNS,IYGTN,gdrns368@yahoo.com,Female,19,MBA,65.1,23,48,8.73,5.96,6,14,105.69,B,8,Yes,Yes,Primary,High,3
S3809,MFOAL,BLZFA,mfoal116@gmail.com,Male,21,ME,95.77,24,45,8.08,6.85,8,10,101.93,B,19,Yes,No,Secondary,Medium,2
S3810,HKSOT,RPXPY,hksot359@yahoo.com,Male,18,ME,75.13,30,47,6.24,5.63,8,17,113.87,B,20,Yes,No,None,High,7
S3811,PVTRH,AFXTY,pvtrh613@edu.in,Male,24,AI/ML,76.36,35,49,9.25,7.19,8,10,118.44,B,12,No,Yes,None,High,7
S3812,RKCWF,MLYDV,rkcwf592@outlook.com,Other,24,ME,71.43,32,36,5.58,8.65,10,17,109.23,B,19,Yes,No,None,High,3
S3813,VLLYK,ZHTKP,vllyk366@edu.in,Male,21,IT,60.26,29,47,9.34,9.05,9,17,120.4,A,6,Yes,No,Post-Graduate,Low,10
S3814,QNLBG,KLPHO,qnlbg364@yahoo.com,Male,22,CE,93.04,37,44,9.53,7.94,7,14,119.47,B,16,No,No,Post-Graduate,High,8
S3815,IYFHL,GTRBN,iyfhl14@gmail.com,Female,21,CSE,68.34,24,41,5.28,9.48,9,12,100.76,B,20,No,No,None,Medium,9
S3816,GAUTR,SFUAP,gautr387@yahoo.com,Male,18,CE,84.66,25,38,5.54,7.98,5,19,100.52,B,6,Yes,No,Primary,Low,5
S3817,QCXMV,ZWFXM,qcxmv941@gmail.com,Female,20,IT,82.0,39,49,8.69,5.71,5,13,120.4,A,5,No,No,Secondary,Low,9
S3818,ZGFDS,BJUSP,zgfds528@gmail.com,Female,25,CSE,84.01,33,50,7.92,8.9,6,12,117.82,B,14,Yes,No,Graduate,Medium,5
S3819,QWWIX,KIXCV,qwwix45@outlook.com,Female,22,BBA,68.27,29,50,7.94,7.11,10,14,118.05,B,16,Yes,No,Post-Graduate,Medium,7
S3820,VWZKI,RCEOG,vwzki449@gmail.com,Other,18,CSE,75.97,34,45,6.15,8.83,8,16,117.98,B,17,Yes,Yes,Secondary,Low,8
S3821,NYVYV,WWLFS,nyvyv419@yahoo.com,Other,18,IT,94.7,25,50,5.09,7.07,5,20,112.16,B,8,Yes,Yes,Primary,Medium,4
S3822,MPGZD,NSRWW,mpgzd516@edu.in,Female,20,CSE,76.86,22,38,6.48,6.59,5,17,95.06,C,5,Yes,No,Secondary,Low,7
S3823,CKLNL,FSMNP,cklnl548@edu.in,Other,21,AI/ML,83.49,33,38,8.03,6.96,10,18,113.99,B,16,Yes,No,Secondary,Medium,3
S3824,KWAJS,FTMBY,kwajs158@edu.in,Other,23,CSE,91.45,27,36,6.77,5.27,9,10,94.05,C,12,Yes,No,Primary,Medium,7
S3825,UCASG,XYRLD,ucasg642@yahoo.com,Female,23,AI/ML,95.26,21,42,9.48,5.01,9,18,104.49,B,13,Yes,No,Secondary,Low,8
S3826,XSUDF,FURWN,xsudf89@outlook.com,Female,24,ECE,69.18,23,43,7.1,6.07,8,20,107.17,B,5,Yes,Yes,None,Low,5
S3827,ULLNG,ULCTU,ullng113@edu.in,Female,21,MBA,71.63,21,50,7.05,5.73,8,14,105.78,B,4,Yes,Yes,Primary,Low,1
S3828,KMTON,MUVAV,kmton865@gmail.com,Female,23,ME,72.99,22,44,8.14,7.21,7,20,108.35,B,18,Yes,No,None,Medium,8
S3829,HUPQY,VNWJC,hupqy880@outlook.com,Other,18,BBA,84.67,20,48,7.66,8.16,5,15,103.81,B,5,Yes,Yes,Primary,Medium,10
S3830,BSGEF,PDSLM,bsgef853@gmail.com,Other,23,MBA,72.32,21,41,8.45,7.49,7,17,101.94,B,11,Yes,No,Primary,High,8
S3831,QWRHN,TYGMP,qwrhn172@gmail.com,Male,20,ME,61.6,40,37,8.29,7.9,10,12,115.18,B,3,No,No,Primary,Medium,4
S3832,NLUVZ,SCBQI,nluvz492@outlook.com,Male,25,ECE,71.76,23,44,8.13,9.91,5,11,101.05,B,8,No,Yes,Secondary,Medium,10
S3833,ZMTBZ,IEXKZ,zmtbz125@outlook.com,Female,20,IT,91.99,38,40,9.46,7.44,10,15,119.9,B,15,Yes,Yes,Primary,Low,3
S3834,HGBCX,FLAHR,hgbcx488@outlook.com,Other,18,CE,86.67,37,45,7.65,8.64,10,11,119.3,B,1,No,No,Secondary,Low,5
S3835,TIMKM,BHAYI,timkm337@outlook.com,Female,25,AI/ML,71.52,30,33,7.62,9.84,8,17,105.46,B,19,Yes,Yes,None,High,4
S3836,IJHBG,FGDET,ijhbg388@edu.in,Female,21,ECE,91.83,32,45,8.45,8.61,5,11,110.06,B,12,No,No,Secondary,Low,9
S3837,KLGZY,EIWTK,klgzy874@edu.in,Female,22,AI/ML,61.99,34,30,6.37,5.14,10,10,95.51,C,18,No,Yes,Secondary,High,8
S3838,TKNRL,SPBJK,tknrl155@yahoo.com,Other,18,ME,78.11,33,36,6.36,5.23,9,10,99.59,C,1,No,No,Primary,Low,2
S3839,UELUK,ZMRND,ueluk20@gmail.com,Female,25,CE,99.33,27,43,5.18,5.81,5,11,96.99,C,2,Yes,Yes,Post-Graduate,High,9
S3840,KKGVC,BEHYA,kkgvc852@edu.in,Other,23,MBA,86.75,25,48,8.75,6.79,10,11,109.55,B,5,No,No,Secondary,Medium,7
S3841,AJEKT,DGRPX,ajekt481@yahoo.com,Other,21,MBA,88.88,26,40,10.0,5.28,5,13,99.28,C,13,Yes,Yes,None,Low,3
S3842,YWHUV,PLSAC,ywhuv433@gmail.com,Male,21,CSE,82.0,38,44,6.64,5.88,5,19,118.52,B,20,No,Yes,Graduate,Medium,4
S3843,MRGAB,WJVVJ,mrgab417@gmail.com,Other,22,BBA,77.96,25,33,5.15,6.02,5,20,94.18,C,15,Yes,Yes,Graduate,Low,7
S3844,TOHEA,HRLGG,tohea925@gmail.com,Other,19,IT,83.19,26,30,6.71,6.57,8,10,87.28,C,9,Yes,Yes,None,High,5
S3845,YLXVO,LPEIJ,ylxvo218@yahoo.com,Female,25,ECE,78.3,33,49,8.32,8.38,5,12,115.7,B,8,No,No,Secondary,High,5
S3846,SPCHI,ZPUIE,spchi468@edu.in,Male,18,CE,91.5,39,44,8.73,6.29,6,18,122.03,A,13,Yes,No,None,Low,8
S3847,IBNWH,JBXCC,ibnwh785@yahoo.com,Female,25,AI/ML,71.59,27,40,6.73,9.34,9,12,104.07,B,12,Yes,No,None,High,7
S3848,DUKTE,OKTKO,dukte383@gmail.com,Other,19,AI/ML,69.56,35,50,7.52,5.09,10,19,126.61,A,3,No,Yes,None,Low,1
S3849,MHMVH,TOITL,mhmvh868@gmail.com,Other,18,BBA,70.22,34,48,5.09,7.33,9,11,114.42,B,1,Yes,No,Graduate,Medium,7
S3850,QTJEK,LJQAP,qtjek9@yahoo.com,Female,23,CE,86.14,23,38,8.08,8.44,10,19,106.52,B,7,No,Yes,Primary,Medium,1
S3851,VWZLY,ZJBTJ,vwzly601@outlook.com,Other,20,CE,88.92,26,34,6.03,8.56,6,17,97.59,C,15,No,Yes,Secondary,High,10
S3852,EVHOJ,DAJLN,evhoj118@edu.in,Male,18,AI/ML,91.83,29,39,8.72,6.4,6,13,102.12,B,6,Yes,No,Secondary,Medium,9
S3853,WSJET,OGLYF,wsjet529@yahoo.com,Female,25,ME,78.04,33,39,9.29,7.69,8,11,107.98,B,10,No,Yes,None,High,6
S3854,JGXUB,JBYFJ,jgxub165@yahoo.com,Other,19,CE,85.65,37,50,7.83,9.43,10,18,132.26,A,14,No,Yes,Secondary,Low,6
S3855,FQGZY,RLYDY,fqgzy907@outlook.com,Other,21,CSE,83.0,39,50,5.73,8.51,5,16,124.24,A,4,No,No,Graduate,Medium,6
S3856,QNKXR,NRSIE,qnkxr920@edu.in,Other,19,ME,70.01,26,30,6.15,7.23,7,20,96.39,C,9,No,Yes,Post-Graduate,High,2
S3857,EIPDR,KAUNI,eipdr903@gmail.com,Male,25,AI/ML,85.27,28,42,5.42,9.85,9,20,114.27,B,12,Yes,No,Primary,Medium,8
S3858,YGZMW,ATPJG,ygzmw381@outlook.com,Other,20,ECE,93.53,40,36,9.45,9.08,9,12,115.53,B,15,No,Yes,Graduate,Medium,10
S3859,KZSTP,AHJHZ,kzstp816@edu.in,Male,19,ME,83.14,21,38,8.93,6.27,10,19,103.19,B,16,No,No,Graduate,High,5
S3860,UKLIU,XLUHL,ukliu427@yahoo.com,Female,19,CE,74.1,20,35,6.02,8.45,8,17,94.47,C,17,Yes,No,Primary,Medium,10
S3861,YYQMZ,OHAGQ,yyqmz732@edu.in,Male,22,ME,97.11,33,49,5.69,6.25,8,16,117.94,B,10,Yes,No,Primary,Low,7
S3862,IWUIP,UTPAM,iwuip829@outlook.com,Male,19,ME,84.21,21,31,5.02,8.69,7,20,92.72,C,20,No,Yes,None,Low,9
S3863,TXBCF,SGMYK,txbcf679@gmail.com,Female,22,MBA,94.92,34,44,8.74,6.6,10,18,121.34,A,2,No,No,None,Low,9
S3864,AXXNV,IMALU,axxnv786@edu.in,Female,18,ECE,72.72,36,47,7.68,6.56,8,12,117.24,B,2,Yes,Yes,None,Low,5
S3865,FTGHX,RSCMD,ftghx804@yahoo.com,Other,22,IT,75.14,23,36,9.77,5.69,7,13,94.46,C,18,No,Yes,Graduate,Low,3
S3866,ISYSM,YKROC,isysm137@edu.in,Female,19,CSE,62.6,33,42,7.45,6.43,6,11,105.89,B,11,Yes,Yes,Graduate,High,5
S3867,FXUIS,LNCID,fxuis826@outlook.com,Female,25,CSE,88.15,35,46,9.54,9.87,7,17,124.4,A,4,Yes,Yes,Primary,Low,9
S3868,HSULW,IAGPK,hsulw144@gmail.com,Female,22,AI/ML,67.92,39,44,8.59,8.93,10,12,122.52,A,15,Yes,Yes,Secondary,Medium,9
S3869,QNSTB,CSWQJ,qnstb994@edu.in,Male,21,IT,63.91,31,30,8.94,9.86,6,10,95.8,C,14,Yes,Yes,Graduate,Low,3
S3870,WJTDY,WEQOG,wjtdy43@edu.in,Male,23,IT,69.82,21,44,9.97,7.18,9,10,101.14,B,8,Yes,Yes,Secondary,Medium,10
S3871,WNCWQ,BHRMM,wncwq134@gmail.com,Female,19,CSE,79.2,30,30,5.97,6.26,9,16,97.23,C,10,No,Yes,None,High,10
S3872,WWEAG,ICTBD,wweag98@yahoo.com,Male,21,CE,82.9,23,34,5.59,8.3,10,20,100.88,B,12,Yes,No,Secondary,High,2
S3873,NCCKO,HYLRR,nccko976@gmail.com,Male,19,AI/ML,62.25,37,46,7.77,7.01,7,20,124.77,A,14,Yes,No,Post-Graduate,Medium,5
S3874,NDIUW,UFAFD,ndiuw359@edu.in,Female,22,CSE,65.95,20,45,6.09,9.68,5,11,96.77,C,10,Yes,No,Secondary,Low,6
S3875,JSCJB,EYUWY,jscjb352@gmail.com,Female,24,CE,62.14,38,46,7.86,5.32,7,12,116.18,B,14,Yes,Yes,None,Medium,10
S3876,DZYAA,LBKXU,dzyaa613@edu.in,Other,25,ECE,76.92,28,37,8.65,8.99,6,20,108.64,B,5,No,No,Post-Graduate,Low,10
S3877,FSXHV,KHFSC,fsxhv22@yahoo.com,Other,22,CE,70.8,37,39,7.67,6.27,6,17,112.94,B,3,No,Yes,Post-Graduate,Low,6
S3878,LZBYM,RVHTB,lzbym430@yahoo.com,Other,22,ME,98.67,37,39,9.02,5.14,9,10,109.16,B,1,No,No,Graduate,Low,8
S3879,WEKBT,TJZZK,wekbt1@yahoo.com,Female,18,ECE,66.3,31,35,7.81,6.45,5,13,98.26,C,8,No,Yes,Post-Graduate,Medium,8
S3880,DRFMA,ZEKKD,drfma586@edu.in,Other,22,CSE,62.65,40,33,5.21,9.73,5,15,107.94,B,17,No,No,Primary,Medium,8
S3881,OQSEY,ZZLNZ,oqsey485@edu.in,Male,23,BBA,65.34,32,38,6.95,6.22,5,11,99.17,C,12,Yes,Yes,None,High,4
S3882,DZBRA,ETWPY,dzbra100@yahoo.com,Male,20,ME,73.11,38,38,9.28,6.36,9,10,110.64,B,16,Yes,Yes,Primary,Low,2
S3883,IEQNO,VPFBK,ieqno800@gmail.com,Female,19,CE,98.54,23,50,9.36,7.75,5,10,105.11,B,8,Yes,No,Graduate,High,3
S3884,RSEZV,EWXCV,rsezv625@yahoo.com,Female,20,MBA,80.06,37,33,7.26,7.27,9,13,106.53,B,11,No,No,Primary,High,4
S3885,ELLBX,EGZJK,ellbx364@edu.in,Female,18,CSE,95.24,29,39,6.95,9.51,10,16,110.46,B,9,No,No,Post-Graduate,High,6
S3886,GBYIB,UIGGF,gbyib482@yahoo.com,Male,23,ME,61.19,27,46,5.77,7.1,8,12,105.88,B,11,No,Yes,Secondary,High,3
S3887,WMTMD,CAUJW,wmtmd791@outlook.com,Male,20,ECE,60.55,36,33,6.17,6.9,8,11,101.07,B,17,No,No,Primary,Medium,4
S3888,XKHWT,DSQAQ,xkhwt812@gmail.com,Other,23,IT,64.22,39,47,7.89,8.22,5,12,119.11,B,12,Yes,No,Primary,High,10
S3889,NYIQJ,SNDHK,nyiqj422@outlook.com,Male,20,MBA,98.18,22,30,6.02,6.54,7,14,85.56,C,12,No,Yes,None,Low,2
S3890,POYBT,DZGZH,poybt860@outlook.com,Male,24,MBA,81.44,23,37,9.33,7.58,5,17,98.92,C,3,Yes,No,None,Medium,8
S3891,LVRXQ,IHLUU,lvrxq73@yahoo.com,Male,21,ECE,72.49,21,30,6.71,6.98,7,19,90.69,C,11,Yes,No,Secondary,Low,6
S3892,LFRYS,FYPQU,lfrys439@yahoo.com,Other,25,CSE,64.89,23,38,6.39,9.01,8,17,101.41,B,7,No,No,Graduate,Low,4
S3893,NKCFT,MZWDF,nkcft59@edu.in,Male,21,IT,91.59,24,43,7.49,9.83,9,12,105.32,B,4,No,Yes,Secondary,Medium,3
S3894,NFETL,QPLFJ,nfetl568@yahoo.com,Male,21,BBA,95.11,39,48,8.29,6.88,5,12,119.17,B,13,No,Yes,Primary,Medium,10
S3895,JNKTW,WMJPB,jnktw194@outlook.com,Female,19,BBA,94.46,39,30,9.29,5.44,10,19,112.73,B,19,Yes,No,None,High,4
S3896,CYATK,XURQL,cyatk715@edu.in,Male,19,AI/ML,70.45,33,48,7.88,9.06,5,10,112.94,B,3,Yes,Yes,Secondary,Low,8
S3897,NFTHK,QGHTY,nfthk780@gmail.com,Male,20,CE,91.74,30,34,5.22,9.06,5,15,98.28,C,4,No,No,Graduate,Low,8
S3898,OXBPO,WCYJM,oxbpo861@gmail.com,Female,24,MBA,63.38,26,40,5.43,8.3,8,17,104.73,B,16,No,No,Graduate,High,1
S3899,DJECZ,VSEBE,djecz247@outlook.com,Male,18,IT,60.26,22,39,9.51,8.42,8,13,99.92,C,7,No,Yes,Secondary,Medium,7
S3900,BCEDV,XOWPJ,bcedv846@yahoo.com,Other,20,CE,64.14,30,42,5.92,5.32,7,14,104.23,B,14,No,No,Primary,Medium,3
S3901,RNKBI,IHKWP,rnkbi611@gmail.com,Female,24,ECE,65.94,36,41,5.52,7.41,10,13,112.93,B,8,Yes,No,Post-Graduate,High,5
S3902,SVNYB,BYMLJ,svnyb641@gmail.com,Male,23,AI/ML,78.91,26,32,5.43,5.28,10,13,91.71,C,6,Yes,No,Graduate,High,1
S3903,DJOPV,NJYXZ,djopv589@gmail.com,Male,20,ME,89.86,30,50,8.4,8.23,8,15,119.63,B,11,No,No,None,High,2
S3904,HWORE,PODTQ,hwore82@edu.in,Female,25,AI/ML,88.0,27,40,7.36,5.95,5,12,97.3,C,6,No,Yes,Post-Graduate,High,10
S3905,UTECW,EMNZX,utecw597@outlook.com,Male,25,ME,66.96,27,32,9.38,7.44,8,16,99.83,C,4,Yes,No,Secondary,High,4
S3906,DGTOK,UHJOV,dgtok32@gmail.com,Male,19,AI/ML,94.59,40,45,9.23,5.98,5,15,120.21,A,6,No,No,Graduate,Low,3
S3907,NLTPF,IONSH,nltpf983@yahoo.com,Male,25,ECE,83.79,35,34,8.81,9.52,8,12,107.33,B,19,No,No,Secondary,Low,6
S3908,EUAXI,OPQKY,euaxi193@edu.in,Male,20,ME,87.66,22,46,9.63,5.91,10,16,109.54,B,10,No,No,Primary,High,3
S3909,RYYZC,FLYXZ,ryyzc119@edu.in,Male,24,AI/ML,87.66,25,48,6.31,7.12,7,16,109.44,B,5,No,No,None,Low,5
S3910,YFSHV,JTVGW,yfshv473@gmail.com,Other,20,BBA,87.69,25,40,9.26,6.95,9,11,101.2,B,18,No,No,None,Medium,5
S3911,EQOYA,YIACB,eqoya55@gmail.com,Other,19,AI/ML,95.66,22,38,9.55,7.72,6,17,100.27,B,2,No,Yes,None,Low,1
S3912,CZJZW,LZVCO,czjzw258@gmail.com,Male,23,MBA,94.26,24,41,8.91,8.72,9,11,102.62,B,19,No,No,None,Medium,8
S3913,EFLOH,TCRZN,efloh13@gmail.com,Female,24,ECE,85.08,39,50,7.61,8.36,5,17,126.97,A,4,Yes,No,Secondary,Medium,3
S3914,IYXYA,FJTGZ,iyxya906@yahoo.com,Female,22,ME,64.99,28,49,6.04,6.16,8,17,114.2,B,10,Yes,Yes,None,Low,8
S3915,KXDBP,XGKDQ,kxdbp413@outlook.com,Other,25,CE,68.6,26,47,8.02,8.36,10,17,116.38,B,9,Yes,Yes,None,Medium,5
S3916,RZZCI,NQSXB,rzzci806@yahoo.com,Female,21,ME,85.12,38,33,6.61,8.3,6,13,104.91,B,20,No,No,None,High,10
S3917,PMQMR,FVYJD,pmqmr194@outlook.com,Other,21,CSE,82.43,20,46,6.33,5.36,9,20,106.69,B,10,No,Yes,Secondary,High,7
S3918,VTDTV,MTXHB,vtdtv731@gmail.com,Female,25,CE,85.01,40,36,6.5,5.05,7,20,114.55,B,18,No,Yes,Primary,Low,3
S3919,YOTYO,RMRKN,yotyo521@outlook.com,Other,22,CE,66.25,21,44,8.85,9.08,7,12,101.93,B,13,No,No,None,Low,7
