Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance(%),Midterm_Score,Final_score,Assignment_Avg,Quizzes_Avg,Participation_Score,Project_Score,Total_Score,Grade,Study_Hour_Per_Week,ExtraCircular_Activities,Internet_Access,Parent_Education,Family_Income,Stress(1 - 10)
S1974,JWYTE,SZQTG,jwyte38@outlook.com,Female,21,CE,96.69724916549745,38,45,8.05,7.01,8,17,123.06,A,5,Yes,No,Post-Graduate,Low,1
S1975,BGECA,WEFUW,bgeca394@edu.in,Male,18,CSE,86.80035478773603,35,33,5.91,8.17,8,20,110.08,B,11,Yes,No,Secondary,Medium,7
S1976,HHJNX,XONNH,hhjnx691@yahoo.com,Male,25,CSE,70.05143857106259,30,43,7.49,9.89,6,11,107.37,B,17,Yes,Yes,Secondary,Low,4
S1977,HJUFC,OVBUN,hjufc67@yahoo.com,Male,24,CE,65.15233458447568,32,47,7.59,8.03,8,20,122.62,A,19,No,No,None,High,9
S1978,JBSII,MUPYR,jbsii491@yahoo.com,Other,21,ECE,92.04187199296804,25,33,8.43,9.97,9,16,101.4,B,19,No,No,Graduate,Medium,2
S1979,LZENG,DHLRW,lzeng517@gmail.com,Other,24,CSE,65.19071736940278,32,38,6.65,9.84,5,16,107.49,B,11,No,No,Graduate,Low,3
S1980,CUZSJ,YJKHJ,cuzsj912@outlook.com,Other,18,ME,83.77112283125436,30,38,9.35,6.03,10,15,108.37,B,13,No,No,Graduate,Medium,2
S1981,WOTAA,TEQAP,wotaa154@edu.in,Other,20,ME,89.12625623500685,38,46,5.24,9.22,10,13,121.46,A,19,Yes,No,None,Low,6
S1982,HVXNY,HOOEQ,hvxny154@outlook.com,Male,22,CSE,76.11586728296987,21,40,6.99,6.33,5,12,91.32,C,1,Yes,No,Post-Graduate,Low,8
S1983,JBFTT,LCMMY,jbftt749@yahoo.com,Male,24,AI/ML,91.89224548887506,20,33,8.8,9.59,6,17,94.39,C,4,Yes,Yes,Primary,High,1
S1984,IAUEK,WEVHP,iauek119@edu.in,Female,24,BBA,76.0978354053,28,41,5.06,7.88,6,18,105.94,B,4,Yes,No,Secondary,Low,6
S1985,MGOTQ,OVRIL,mgotq284@outlook.com,Female,20,MBA,82.86979252857395,25,31,8.63,8.14,7,18,97.77,C,10,No,No,Primary,Low,3
S1986,MTVPS,UYQFL,mtvps436@outlook.com,Female,18,IT,94.04077156754978,23,42,9.23,9.01,7,14,104.24,B,3,Yes,Yes,Secondary,Low,5
S1987,VDLIY,VFUDY,vdliy462@gmail.com,Other,20,CSE,70.04418632528859,30,40,8.58,8.74,10,12,109.32,B,10,Yes,No,Secondary,High,2
S1988,XJDZH,UJNRJ,xjdzh831@yahoo.com,Male,21,CE,69.5229084937361,35,49,6.53,5.21,6,11,112.74,B,5,Yes,Yes,Graduate,Low,1
S1989,SNHZW,MLDXY,snhzw555@outlook.com,Male,23,BBA,89.7534112067647,37,35,9.16,8.75,6,12,107.9,B,4,Yes,No,Primary,Medium,7
S1990,UAPYA,XXIVG,uapya632@outlook.com,Female,25,BBA,90.90650902334175,39,46,7.97,7.34,8,14,122.31,A,5,No,No,None,Low,8
S1991,YMCVU,PAVLI,ymcvu622@gmail.com,Other,24,AI/ML,60.96273425310261,24,41,8.63,8.66,9,13,104.29,B,11,Yes,No,Primary,Low,7
S1992,FGPNS,RWRUS,fgpns234@gmail.com,Female,25,IT,71.36782062641247,24,38,7.51,8.3,7,20,104.81,B,13,Yes,Yes,Primary,Low,4
S1993,GQKOW,RHQYB,gqkow807@outlook.com,Other,24,ECE,64.8454906240276,24,46,8.59,5.09,5,18,106.69,B,5,No,Yes,None,Low,9
S1994,QQVSH,IJZBH,qqvsh693@edu.in,Male,19,AI/ML,98.91751994783353,24,46,6.69,6.41,7,10,100.1,B,14,No,Yes,Secondary,Low,6
S1995,INBVB,FCXEB,inbvb131@yahoo.com,Male,20,ME,69.20732997764374,36,34,8.55,6.18,5,15,104.73,B,17,No,Yes,Post-Graduate,Medium,6
S1996,WITMQ,GIEDJ,witmq878@outlook.com,Female,20,MBA,96.20094629535197,35,44,9.66,9.08,6,20,123.75,A,3,No,No,Graduate,Low,3
S1997,AIZOG,YTSMK,aizog895@edu.in,Male,18,CE,89.30505186189626,38,41,6.77,9.7,10,13,118.47,B,20,No,No,Post-Graduate,Medium,5
S1998,VKDRF,GBBPP,vkdrf182@edu.in,Female,21,CE,82.08951392947975,25,50,8.7,9.44,6,13,112.14,B,8,Yes,Yes,Graduate,Low,5
S1999,BLUXV,IWWDF,bluxv988@outlook.com,Male,19,ECE,95.53065113879104,27,45,7.16,6.8,5,17,107.96,B,16,Yes,No,None,Medium,5
